,Make,Model,Buyer_Gender,Buyer_Age,Buzzword,Country,City,Dealer_Latitude,Dealer_Longitude,Color,New_Car,Purchase_Date,Sale_Price,Discount,Resell_Price,5-yr_Depreciation,Top_Speed,0-60_Time
7642,Isuzu,Oasis,Male,51,Persistent,Sweden,Jönköping,57.8014247,14.1454855,Red,False,2017-06-21,81291.96,0.1961,33173.72,0.11,231.3,14.3
7643,Volkswagen,Corrado,Female,23,architecture,Peru,Chapimarca,-13.97797,-73.063881,Mauv,False,2016-12-10,40437.57,0.522,49168.65,0.09,198.8,3.4
7644,Lotus,Elan,Female,30,Optional,Philippines,Glamang,6.1639689,125.1144397,Puce,False,2014-04-21,23452.08,0.2635,42667.68,0.15,243.2,4.0
7645,GMC,Yukon XL 2500,Female,72,instruction set,Portugal,Santiago dos Velhos,38.9492606,-9.1068816,Khaki,True,2004-02-18,76315.43,0.651,49767.98,0.02,189.2,4.3
7646,Jaguar,XJ Series,Male,52,asymmetric,Tajikistan,Norak,38.3833041,69.2698737,Fuscia,True,2020-08-05,18318.42,0.5992,40654.55,0.1,242.2,3.9
7647,Geo,Metro,Male,74,forecast,Philippines,Kalilangan,7.7019624,124.7496736,Aquamarine,False,2012-12-31,49252.2,0.6024,49083.71,0.25,228.5,6.0
7648,Audi,RS4,Female,50,Balanced,South Africa,Hluhluwe,-28.0261859,32.2795667,Turquoise,False,2005-03-25,98045.47,0.0077,17643.31,0.02,222.5,9.7
7649,Lexus,ES,Female,62,focus group,Argentina,Villa del Rosario,-31.5534831,-63.5362339,Khaki,True,2019-03-29,25604.57,0.158,9000.92,0.09,233.4,5.3
7650,GMC,Savana 3500,Female,41,workforce,Sweden,Ed,58.9122731,11.9327196,Mauv,False,2016-03-23,34681.75,0.0174,35151.98,0.02,205.1,11.2
7651,Ford,Explorer Sport Trac,Male,32,Visionary,Poland,Dębnica Kaszubska,54.3786241,17.1607682,Pink,True,2018-04-05,65742.51,0.038,27184.66,0.08,153.5,14.4
7652,Buick,Skyhawk,Female,66,needs-based,Morocco,Sidi Lamine,32.91795,-6.060131,Yellow,True,2015-03-22,40890.73,0.5699,30902.19,0.1,227.3,9.3
7653,Toyota,Land Cruiser,Male,36,info-mediaries,China,Daojiang,23.883531,110.666614,Fuscia,True,2002-07-23,92244.66,0.2345,28584.78,0.06,221.7,4.3
7654,Toyota,Prius,Female,38,Virtual,Sri Lanka,Weligama,5.973323,80.437663,Mauv,True,2002-06-22,45388.8,0.411,8214.96,0.13,185.0,9.1
7655,Lincoln,Continental,Female,67,Advanced,Poland,Kasina Wielka,49.7287057,20.1353402,Teal,True,2014-08-07,32430.69,0.0589,40680.93,0.1,237.3,6.8
7656,Ford,Fiesta,Female,25,Horizontal,Poland,Kaliska,53.9165867,18.1905615,Yellow,True,2008-02-02,43425.33,0.3466,8828.82,0.08,207.5,13.4
7657,Subaru,Alcyone SVX,Female,27,orchestration,Tunisia,Ghār al Milḩ,37.1686873,10.188536,Blue,True,2015-01-18,61506.1,0.1348,24497.96,0.2,159.1,11.6
7658,Buick,Roadmaster,Female,22,Mandatory,China,Dingjia,46.5807254,125.1344298,Goldenrod,False,2019-09-23,39447.57,0.6721,41613.99,0.11,217.2,8.6
7659,Nissan,Xterra,Male,74,array,South Korea,Andong,36.5683543,128.729357,Aquamarine,False,2014-01-23,38634.71,0.652,8390.44,0.03,242.2,8.3
7660,Pontiac,LeMans,Male,27,protocol,China,Fuji,35.7948809,-78.505857,Indigo,False,2009-02-10,54994.24,0.275,31142.04,0.08,134.2,3.9
7661,Maybach,Landaulet,Female,68,Managed,Sweden,Söderhamn,61.3066824,17.0542559,Turquoise,True,2018-12-12,37133.72,0.5983,12576.36,0.06,155.8,2.1
7662,Mazda,Mazda3,Male,42,standardization,Indonesia,Wirodayan,-8.2133,114.3701,Green,False,2009-09-08,85652.27,0.0463,24008.75,0.06,176.2,6.4
7663,Ford,Thunderbird,Female,35,optimal,Thailand,Bang Sai,14.3123597,100.2880581,Turquoise,False,2019-12-03,17521.9,0.0363,45463.66,0.08,131.7,8.2
7664,Nissan,Rogue,Male,75,strategy,France,Marseille,43.7441795,2.511999,Yellow,True,2014-04-09,25061.84,0.5407,23148.41,0.05,168.6,8.8
7665,Chevrolet,Astro,Female,49,upward-trending,Brazil,Picos,-7.0776163,-41.4673741,Green,False,2006-01-20,17869.66,0.5267,42002.04,0.03,164.6,7.2
7666,Isuzu,Rodeo,Male,60,migration,Peru,Macari,-14.7704597,-70.9026649,Red,False,2007-04-09,22721.39,0.4078,21765.81,0.14,226.3,10.1
7667,Saturn,S-Series,Female,50,protocol,Afghanistan,Mazār-e Sharīf,36.6926167,67.1179511,Crimson,True,2004-02-16,72777.98,0.6282,39426.79,0.2,168.3,11.9
7668,Mitsubishi,Outlander,Male,51,Profound,Sweden,Göteborg,57.762202,12.056698,Yellow,True,2013-04-22,77971.31,0.2213,21313.59,0.14,150.1,10.2
7669,Toyota,Paseo,Male,50,systematic,China,Shaxi,26.312444,99.850365,Teal,True,2002-05-16,26249.62,0.1722,33258.01,0.01,242.0,13.6
7670,Land Rover,Discovery,Female,65,user-facing,Albania,Gjinkar,41.0180957,20.2024299,Violet,False,2018-08-28,40811.8,0.1873,42687.52,0.2,147.4,10.6
7671,Honda,Civic,Female,57,high-level,Sweden,Bengtsfors,59.0031146,12.2093266,Yellow,False,2020-02-14,29821.98,0.4226,30776.53,0.17,174.9,6.5
7672,Toyota,Paseo,Female,47,encryption,China,Moxi,29.64227,102.125808,Crimson,True,2002-10-04,94267.63,0.0672,19597.76,0.13,188.2,4.8
7673,Nissan,Xterra,Male,54,hardware,Japan,Fussa,35.7418174,139.3234464,Maroon,False,2008-11-26,47488.66,0.2259,23271.45,0.2,183.6,10.3
7674,Toyota,Land Cruiser,Female,56,productivity,Mexico,Amado Nervo,19.368252,-99.296058,Aquamarine,False,2010-08-28,25386.27,0.2816,34297.95,0.18,159.8,6.5
7675,Lincoln,MKT,Male,25,multimedia,Japan,Shimada,38.828834,139.9059015,Violet,True,2015-05-19,97146.73,0.202,3849.68,0.18,209.3,10.4
7676,Ford,Club Wagon,Male,74,Vision-oriented,Peru,Ayrihuanca,-14.10472,-72.6125,Crimson,True,2010-05-08,21230.98,0.6919,18889.38,0.09,224.3,10.5
7677,Nissan,Altima,Male,54,solution,Indonesia,Ngasinan,-7.9620331,111.4723041,Blue,True,2006-12-10,99371.22,0.42,41236.23,0.03,144.1,7.9
7678,Acura,TL,Female,70,tangible,Indonesia,Cipesing,-6.8057733,107.5609228,Purple,True,2016-10-09,49006.96,0.3774,23049.43,0.17,159.4,2.2
7679,BMW,5 Series,Female,68,Digitized,Sweden,Hässelby,59.3673245,17.8425299,Goldenrod,False,2012-02-06,47591.21,0.2196,23708.46,0.03,244.0,7.2
7680,Volvo,XC70,Male,55,Re-contextualized,Czech Republic,Mirotice,50.1110411,12.9988101,Fuscia,False,2009-07-22,16336.59,0.6616,29798.3,0.02,163.1,8.3
7681,Chevrolet,Cavalier,Female,25,non-volatile,Uzbekistan,Namangan Shahri,41.005341,71.236153,Indigo,False,2007-05-28,98326.14,0.059,37802.52,0.24,132.5,13.1
7682,Pontiac,1000,Female,57,modular,Philippines,Motrico,15.4239767,120.6813126,Violet,True,2011-03-08,98548.89,0.1495,8408.49,0.07,244.3,7.9
7683,Toyota,Xtra,Female,22,standardization,Russia,Odesskoye,54.2084536,72.9614362,Violet,False,2004-05-24,72642.67,0.2246,32401.1,0.1,146.1,10.1
7684,Saturn,Outlook,Male,26,bandwidth-monitored,France,Besançon,47.287125,5.993932,Teal,False,2003-11-16,56385.73,0.1393,35134.96,0.24,127.7,7.8
7685,Lexus,LX,Female,47,Organized,Canada,Neebing,48.1735351,-89.4810715,Blue,True,2019-06-14,91209.84,0.6252,20324.14,0.25,179.2,3.4
7686,Acura,TL,Female,30,hub,Poland,Bledzew,52.5234718,15.4078292,Mauv,True,2016-04-02,34581.47,0.2417,39587.39,0.09,204.4,11.3
7687,Mazda,MPV,Female,74,interface,France,Maisons-Laffitte,48.9449573,2.1463759,Mauv,False,2005-03-16,34996.8,0.2547,19544.57,0.25,164.0,13.3
7688,Buick,Park Avenue,Male,62,non-volatile,Philippines,Bangan-Oda,16.109324,119.8289909,Red,False,2004-10-17,39769.02,0.2219,27317.39,0.01,207.1,12.3
7689,Chevrolet,Silverado 3500,Male,22,concept,Mexico,Las Flores,23.2423405,-106.4530275,Purple,True,2011-07-02,58542.94,0.4793,24939.15,0.22,186.1,7.5
7690,Mitsubishi,Chariot,Female,34,radical,Gambia,Daru Rilwan,13.5468199,-15.9839424,Aquamarine,True,2004-12-22,54764.91,0.3578,15797.98,0.08,235.1,7.1
7691,Ford,Explorer,Female,67,Upgradable,Nigeria,Illela,13.717481,5.3520876,Goldenrod,False,2007-10-26,48869.95,0.6132,7421.43,0.18,162.0,8.9
7692,Lincoln,Continental Mark VII,Female,21,contingency,Poland,Wesoła,52.3287247,21.1718237,Purple,False,2005-07-05,56427.44,0.5095,11454.88,0.06,187.1,5.6
7693,Mitsubishi,Chariot,Male,70,multi-tasking,Brazil,Inhumas,-16.3062209,-49.4872858,Puce,False,2006-08-14,35665.05,0.2913,8008.71,0.16,162.3,5.8
7694,Scion,tC,Male,36,Open-source,France,Champagnole,46.7457125,5.9081968,Turquoise,False,2013-03-03,42294.36,0.3136,7689.04,0.14,179.2,7.8
7695,GMC,Savana 2500,Female,37,installation,China,Jiaowei,22.972973,113.561495,Green,False,2010-12-23,32515.6,0.5452,26568.95,0.02,129.4,9.9
7696,Aston Martin,DB9 Volante,Female,59,website,Pakistan,Pahārpur,32.0777617,71.0179089,Crimson,True,2014-08-31,88613.34,0.5324,2274.18,0.25,167.7,8.1
7697,Maserati,430,Female,39,Intuitive,Ethiopia,Giyon,8.538323,37.973162,Maroon,False,2005-09-11,12362.68,0.3453,18165.13,0.11,154.1,9.5
7698,Mazda,MX-5,Male,30,methodology,Russia,Sibay,52.7189291,58.677007,Violet,False,2003-02-27,58854.34,0.0271,3843.59,0.17,191.1,13.3
7699,Audi,Quattro,Male,65,time-frame,Tanzania,Mwaya,-8.91022,36.823139,Maroon,False,2018-07-19,57124.11,0.1986,36665.86,0.14,205.6,7.8
7700,Chrysler,Crossfire,Male,60,alliance,Argentina,Cruz Alta,-34.6126135,-58.5321306,Yellow,True,2020-08-30,25128.94,0.5785,30993.82,0.18,212.0,9.6
7701,Mazda,MPV,Female,40,Focused,Slovenia,Notranje Gorice,45.9865292,14.3999988,Teal,True,2002-04-06,77588.91,0.0778,48102.43,0.2,229.3,4.8
7702,Mitsubishi,Montero,Male,59,Streamlined,Indonesia,Ciemas,-7.196982,106.5112712,Orange,True,2020-09-10,86478.53,0.3386,5012.89,0.05,151.4,7.9
7703,Dodge,Dakota,Male,67,Virtual,Philippines,Langtad,10.1834676,123.7325652,Pink,True,2019-04-05,27512.75,0.0513,12311.71,0.19,181.9,11.1
7704,Suzuki,Sidekick,Female,46,asymmetric,United Kingdom,Milton,57.6727414,-2.955445,Maroon,False,2002-06-03,60205.64,0.1645,22196.06,0.11,212.0,8.8
7705,Toyota,Tacoma,Female,62,client-driven,Ukraine,Uspenka,48.3909972,39.1524916,Mauv,False,2011-03-29,33133.73,0.6509,18863.25,0.06,224.5,3.8
7706,Cadillac,Escalade ESV,Male,49,support,Ukraine,Berezanka,46.8584087,31.3849652,Goldenrod,True,2020-09-14,34352.76,0.4593,25216.29,0.22,195.2,12.9
7707,Volkswagen,Eurovan,Female,26,Vision-oriented,Vietnam,U Minh,9.3554435,104.9856176,Purple,True,2018-05-10,47784.48,0.2466,40940.93,0.05,156.2,5.6
7708,BMW,Z4,Female,54,policy,Indonesia,Lembursawah,-6.9014042,106.8370122,Yellow,True,2017-05-12,58394.52,0.5107,39720.16,0.05,148.0,10.1
7709,Saturn,VUE,Male,75,context-sensitive,Poland,Frampol,50.6715465,22.6706518,Aquamarine,False,2014-10-23,16590.57,0.4992,13518.73,0.06,219.4,6.6
7710,Cadillac,Fleetwood,Female,38,Reverse-engineered,Portugal,Quinta do Anjo,38.5795991,-8.9474304,Orange,True,2005-11-04,83785.81,0.256,16249.64,0.16,142.7,3.2
7711,Mazda,Millenia,Male,23,Proactive,Netherlands,Amsterdam Nieuw West,52.3576375,4.7901227,Khaki,False,2014-10-11,93864.9,0.5162,44563.35,0.1,195.4,13.6
7712,Toyota,Tacoma Xtra,Male,59,Mandatory,United States,New Orleans,29.9518573,-90.067925,Yellow,True,2004-10-28,79196.23,0.348,47602.22,0.07,219.9,13.4
7713,Nissan,Altima,Male,31,value-added,China,Jiangwang,32.3569577,119.3587638,Violet,False,2014-10-10,86551.16,0.1498,16225.75,0.18,221.0,14.8
7714,Infiniti,G,Female,61,capability,Finland,Ikaalinen,61.7644425,23.0729829,Red,True,2005-12-11,30629.45,0.0357,2883.38,0.04,210.4,3.0
7715,Honda,Pilot,Male,40,needs-based,China,Puqi,29.724692,113.900628,Maroon,True,2003-05-27,59776.83,0.1895,15839.58,0.04,240.3,11.8
7716,Audi,R8,Male,29,Cross-platform,Colombia,Galán,6.639497,-73.287406,Puce,True,2006-07-29,34117.7,0.3787,6826.47,0.12,233.3,14.7
7717,Mazda,B-Series,Male,62,client-driven,China,Binjiang,30.20856,120.211816,Teal,False,2009-08-03,74614.46,0.4204,30799.7,0.19,204.9,6.9
7718,Audi,A8,Female,75,Inverse,Japan,Shizunai-furukawachō,42.3332013,142.3680716,Goldenrod,True,2019-06-19,53911.62,0.3597,18421.28,0.11,149.8,13.1
7719,Volkswagen,Cabriolet,Male,55,Multi-channelled,Lithuania,Kėdainiai,55.2884444,23.9749999,Purple,True,2009-02-28,62931.82,0.1392,4478.11,0.06,236.1,12.3
7720,Hummer,H1,Male,54,Progressive,Colombia,Los Santos,6.8517845,-73.111356,Mauv,False,2008-01-31,86597.75,0.2189,21709.31,0.18,198.0,14.5
7721,Ford,F150,Female,64,Organic,Ireland,Kanturk,52.182304,-8.9342111,Teal,False,2003-06-20,91070.76,0.323,29719.39,0.1,143.1,4.2
7722,Infiniti,G,Female,44,Digitized,Germany,Berlin,52.4981613,13.5581889,Green,True,2010-07-20,64426.75,0.1079,25491.74,0.24,203.4,11.7
7723,Toyota,Previa,Male,71,orchestration,Vietnam,U Minh,9.3554435,104.9856176,Yellow,True,2007-05-15,71957.07,0.4899,8548.0,0.11,232.3,11.2
7724,Oldsmobile,Aurora,Male,24,attitude-oriented,Czech Republic,Hřebeč,49.7478983,16.5775355,Green,True,2003-03-09,92212.31,0.1572,36812.61,0.08,248.4,7.3
7725,Mazda,929,Male,32,reciprocal,China,Shalang,21.776254,111.221995,Green,False,2019-06-25,99647.18,0.6422,31393.09,0.01,137.3,14.8
7726,Hyundai,Elantra,Male,41,zero defect,Canada,Sainte-Thérèse,45.6181396,-73.8394482,Fuscia,True,2020-09-08,14446.82,0.365,41361.86,0.15,137.9,3.8
7727,Chevrolet,Corvette,Male,35,web-enabled,Honduras,El Rancho,15.016667,-85.75,Blue,False,2019-04-04,89291.58,0.2585,49249.47,0.04,172.4,4.4
7728,Chevrolet,Camaro,Female,33,website,Philippines,Nangka,14.6701,121.108226,Blue,True,2012-08-14,16418.56,0.0261,39861.97,0.03,167.5,2.6
7729,Ford,Explorer Sport Trac,Female,44,Optional,Indonesia,Wuluhan,-8.3654775,113.5371368,Indigo,False,2007-01-10,20485.56,0.5784,6999.55,0.09,226.4,11.4
7730,Porsche,Cayenne,Female,45,disintermediate,Iceland,Laugar,65.723731,-17.354349,Violet,True,2018-03-05,32723.99,0.595,35655.32,0.24,238.5,8.7
7731,Toyota,Echo,Female,71,contingency,Indonesia,Jeruk,-7.3100537,112.6407229,Turquoise,False,2015-11-15,72775.23,0.5304,37408.81,0.22,181.5,12.0
7732,Jeep,Grand Cherokee,Male,62,eco-centric,Canada,Ladner,49.08938,-123.08241,Pink,False,2014-01-16,85169.11,0.5562,37155.53,0.14,124.6,8.8
7733,Maybach,62,Male,25,implementation,Yemen,Ash Shiḩr,14.7634494,49.6044141,Violet,True,2009-09-18,57914.27,0.2681,11112.77,0.17,143.5,7.4
7734,Ford,F-Series Super Duty,Male,53,Open-source,Egypt,Dhahab,28.5091355,34.5136344,Fuscia,True,2016-08-05,72139.43,0.4423,43126.25,0.02,241.5,5.7
7735,Mercedes-Benz,SL-Class,Male,69,Graphic Interface,China,Mengcheng Chengguanzhen,33.267964,116.557663,Teal,False,2010-06-16,54268.64,0.1288,4772.21,0.22,163.9,7.8
7736,Dodge,Ram 3500,Male,23,grid-enabled,Macedonia,Kavadarci,41.4410475,22.0126949,Yellow,True,2008-09-07,95640.72,0.0014,43065.98,0.06,225.0,5.1
7737,Kia,Sedona,Male,40,throughput,France,Strasbourg,48.5347071,7.6370168,Pink,True,2011-12-26,54774.08,0.621,20421.14,0.02,241.2,14.2
7738,Dodge,Charger,Female,42,system-worthy,United States,Saginaw,43.5072348,-83.9638426,Goldenrod,False,2012-09-02,53508.83,0.4118,41183.2,0.07,177.7,9.8
7739,Audi,Allroad,Male,26,didactic,Sweden,Gislaved,57.2900329,13.5137081,Aquamarine,True,2009-12-26,42967.1,0.2091,9765.01,0.08,243.4,6.1
7740,Mitsubishi,Diamante,Male,49,Future-proofed,Philippines,Binuangan,8.919623,124.783907,Khaki,False,2006-12-30,51605.39,0.3318,22395.03,0.19,210.1,4.0
7741,Volkswagen,Passat,Male,66,radical,Portugal,Covas da Raposa,38.4600166,-9.1141307,Maroon,False,2002-01-01,77036.37,0.5369,22344.63,0.16,158.7,11.1
7742,Maybach,Landaulet,Female,51,analyzer,Vietnam,Tam Bình,10.0679356,105.9464874,Mauv,True,2011-03-16,36837.38,0.1153,44989.31,0.14,185.1,13.8
7743,Mazda,MPV,Female,25,process improvement,Portugal,Calçada,41.340135,-8.1456405,Goldenrod,True,2020-04-17,84194.05,0.4078,23718.35,0.22,141.5,9.7
7744,Dodge,Dakota Club,Male,67,cohesive,Macedonia,Bitola,41.027474,21.335741,Crimson,True,2020-12-03,90530.69,0.0048,25327.36,0.08,157.9,8.9
7745,Scion,xD,Male,35,installation,Central African Republic,Bangassou,4.7378613,22.8165095,Teal,False,2010-11-11,65805.9,0.0461,33407.66,0.09,209.7,12.5
7746,Hyundai,Genesis Coupe,Male,27,Virtual,Brazil,Arroio do Meio,-29.3652193,-51.9580164,Fuscia,True,2008-05-12,13204.77,0.5601,17534.78,0.22,162.2,4.4
7747,Toyota,Prius,Male,56,focus group,France,Marseille,43.7441795,2.511999,Turquoise,False,2014-10-11,16905.08,0.1933,30556.64,0.01,126.6,9.4
7748,BMW,M5,Female,26,Persistent,China,Xieqiao,25.331778,108.040593,Yellow,True,2004-01-02,16121.45,0.3687,45372.56,0.1,200.9,3.1
7749,Dodge,Neon,Male,75,Mandatory,Nigeria,Wukari,7.877332,9.7790227,Orange,True,2003-04-20,48850.28,0.3432,38446.69,0.2,163.6,7.5
7750,Porsche,911,Male,42,internet solution,China,Guanbuqiao,29.961817,114.304486,Goldenrod,False,2014-11-04,25317.93,0.1894,32408.31,0.19,244.1,6.8
7751,Mercedes-Benz,E-Class,Male,64,pricing structure,France,Carrières-sur-Seine,48.911035,2.16555,Green,False,2010-09-21,21190.27,0.2881,16500.19,0.01,157.2,8.2
7752,Mercedes-Benz,CLS-Class,Female,39,user-facing,Indonesia,Krajan Siki,-8.1831,111.5359,Green,False,2018-04-28,63542.52,0.0671,23746.3,0.11,140.1,2.9
7753,Infiniti,Q,Male,23,benchmark,Greece,Prámanta,39.5228398,21.1044466,Maroon,True,2015-01-22,53943.46,0.0375,12160.33,0.02,153.6,4.9
7754,Audi,A3,Male,37,Polarised,Colombia,Guapi,2.579401,-77.8138553,Puce,False,2016-10-20,32473.91,0.3875,31208.44,0.19,140.2,14.3
7755,Mazda,Mazda6,Female,60,methodical,Macedonia,Неготино,41.0377245,21.3300873,Puce,False,2020-11-08,85863.78,0.5727,8071.15,0.14,195.3,5.5
7756,Ford,Bronco,Female,56,static,Kazakhstan,Aqtoghay,46.95,79.66667,Mauv,False,2007-05-16,95791.08,0.4583,9789.39,0.01,169.7,13.2
7757,Dodge,Intrepid,Male,69,methodical,Ireland,Dunlewy,53.2774963,-6.1157412,Crimson,True,2010-04-02,10675.43,0.6946,13498.6,0.04,124.9,13.6
7758,Volkswagen,Passat,Male,59,multi-tasking,Poland,Chojnice,53.6944002,17.5569252,Teal,True,2008-08-11,59326.32,0.4837,9129.9,0.19,212.5,14.7
7759,Chevrolet,S10,Female,27,Face to face,Peru,Canis,-10.33899,-77.16943,Violet,True,2020-04-15,31339.31,0.1906,31744.44,0.09,231.7,10.4
7760,Toyota,Camry Hybrid,Male,48,static,Czech Republic,Podivín,48.8255395,16.8482236,Pink,False,2002-01-29,78885.9,0.2153,4976.13,0.13,244.4,9.1
7761,Ford,Focus,Female,71,Expanded,China,Xiangdian,24.4908935,118.1202121,Pink,True,2018-12-29,97757.16,0.1654,4454.14,0.15,126.4,13.0
7762,GMC,Sonoma,Female,29,structure,Russia,Uyskoye,54.3749589,60.0069111,Mauv,False,2002-09-05,89981.43,0.1813,24892.06,0.13,246.6,13.8
7763,Eagle,Talon,Female,36,dedicated,Indonesia,Sinarbakti,-7.2752365,106.9860384,Blue,True,2019-06-21,57784.77,0.3338,17900.18,0.18,177.3,11.4
7764,Buick,Rendezvous,Male,69,Balanced,China,Banghai,24.187566,101.14473,Crimson,False,2002-10-09,17673.46,0.2489,40595.07,0.24,215.4,2.9
7765,Nissan,Murano,Female,67,Phased,Indonesia,Pasirnangka,-6.5792655,106.2698669,Puce,False,2013-02-17,27242.59,0.3391,11019.39,0.15,238.7,9.7
7766,Ford,E-Series,Male,45,Versatile,Indonesia,Mlawe,-7.051,112.4232,Purple,False,2019-08-19,16172.28,0.5621,17620.25,0.25,247.2,4.7
7767,Chevrolet,Equinox,Male,31,Vision-oriented,Russia,Yershov,55.747854,37.7783839,Orange,False,2007-01-23,33447.56,0.4129,41205.8,0.1,149.6,3.7
7768,Chevrolet,Corvette,Female,45,didactic,Greece,Loutrá,39.9276561,23.5860574,Puce,False,2009-09-05,62072.07,0.0617,26304.62,0.06,242.5,3.6
7769,Chrysler,Imperial,Male,42,firmware,Croatia,Smokvica,44.3200232,15.1873721,Maroon,True,2015-07-06,21668.49,0.6795,42070.45,0.09,199.3,2.7
7770,Mercedes-Benz,S-Class,Male,63,archive,Tanzania,Sirari,-1.2549934,34.4705503,Teal,False,2006-01-17,22678.03,0.0597,46913.3,0.09,141.5,6.9
7771,Mazda,Protege,Female,69,even-keeled,China,Zhenwen,21.422245,110.709912,Purple,False,2018-03-01,12763.1,0.6178,25171.28,0.03,202.9,8.6
7772,Kia,Sorento,Male,43,Multi-tiered,Yemen,Mūdīyah,13.932401,46.0801697,Red,False,2014-02-11,49119.38,0.4386,45071.76,0.12,139.3,5.3
7773,Mercedes-Benz,190E,Female,24,Exclusive,Sweden,Järfälla,59.4030805,17.8325915,Red,False,2007-07-28,30871.99,0.1141,10804.62,0.19,225.2,6.2
7774,Subaru,Loyale,Male,35,forecast,China,Sigu,28.9693852,119.8453914,Khaki,True,2012-07-05,44724.91,0.3316,28591.14,0.09,127.7,11.1
7775,Volvo,850,Male,57,initiative,Ukraine,Kalynivka,49.448552,28.5226562,Crimson,False,2007-07-14,26840.4,0.6612,13774.14,0.23,231.2,3.8
7776,Porsche,Cayman,Female,47,artificial intelligence,China,Jiangduo,32.434672,119.569989,Purple,True,2012-04-01,44260.43,0.2556,8969.21,0.21,226.9,8.5
7777,Nissan,Rogue,Female,46,flexibility,China,Dongzhou,41.853191,124.038685,Mauv,False,2010-02-16,68902.04,0.6623,18487.56,0.07,130.2,9.7
7778,Scion,xB,Female,75,info-mediaries,Sweden,Sundbyberg,59.3777955,17.9613181,Yellow,False,2013-09-22,38449.33,0.585,31709.78,0.23,223.7,7.5
7779,Lincoln,MKX,Female,30,initiative,Russia,Verkhniy Kurkuzhin,43.6947273,43.278773,Teal,True,2020-01-17,25855.11,0.5817,47109.45,0.22,159.1,9.5
7780,Pontiac,Aztek,Female,31,global,Brazil,Itapaci,-14.9210683,-49.609512,Goldenrod,True,2020-02-12,92635.57,0.1719,38634.07,0.13,130.8,2.5
7781,Audi,A5,Female,55,hardware,Thailand,Chatuchak,13.8198099,100.5633655,Mauv,True,2013-01-06,34440.28,0.2176,33676.98,0.2,245.6,6.8
7782,Pontiac,Bonneville,Female,34,interactive,Brazil,Chapecó,-27.1009343,-52.615699,Indigo,True,2011-02-19,67724.68,0.3925,35648.15,0.06,127.7,9.8
7783,Nissan,Maxima,Female,48,analyzing,China,Changhao,31.2303904,121.4737021,Indigo,False,2007-01-13,12787.09,0.0706,27994.68,0.16,158.0,6.0
7784,Ford,Mustang,Female,22,responsive,Sweden,Visby,57.6474676,18.3268972,Yellow,True,2008-05-17,70280.2,0.3877,39288.54,0.02,217.3,14.5
7785,Toyota,Tercel,Male,73,benchmark,China,Dongmaku,28.425613,109.56834,Indigo,True,2002-03-12,76371.11,0.3919,32428.23,0.06,135.2,12.1
7786,Lincoln,Continental,Female,44,cohesive,Indonesia,Titiakar,2.028983,101.585899,Turquoise,True,2006-02-15,63032.76,0.2473,40869.8,0.11,156.8,13.2
7787,Kia,Sephia,Male,25,Versatile,Israel,Rumat Heib,32.777591,35.305683,Indigo,False,2012-10-20,70575.88,0.1108,9898.46,0.21,173.0,5.0
7788,Porsche,Boxster,Female,29,instruction set,Norway,Oslo,59.9036118,10.7674764,Crimson,True,2019-04-06,23279.46,0.1714,29819.32,0.22,132.3,4.4
7789,Mercedes-Benz,CLK-Class,Female,23,User-centric,Thailand,Ko Samui,9.4693943,99.9688636,Pink,True,2014-09-10,74658.62,0.0368,13808.22,0.08,200.2,2.2
7790,Chevrolet,Suburban 1500,Male,22,Open-architected,Indonesia,Karangnongko,-7.6589782,110.5394227,Aquamarine,True,2005-12-31,41168.09,0.2333,10767.26,0.13,157.6,9.0
7791,Saturn,Ion,Male,66,fresh-thinking,Chile,Paine,-33.8125656,-70.7375968,Fuscia,False,2010-10-11,68767.87,0.1156,49944.65,0.14,242.7,3.5
7792,Lincoln,MKX,Female,21,workforce,China,Zhongzhai,34.746611,113.625328,Mauv,True,2020-01-25,60841.75,0.0567,28191.65,0.15,164.8,11.3
7793,Morgan,Aero 8,Male,75,middleware,United States,Valdosta,30.9252192,-83.2291862,Mauv,False,2012-03-14,96386.39,0.6474,6500.19,0.09,160.3,7.6
7794,Chevrolet,Express 1500,Male,72,even-keeled,Philippines,Gueset,14.5713332,120.9855937,Yellow,True,2018-12-28,92584.95,0.4,32925.67,0.22,144.4,10.6
7795,Mitsubishi,Truck,Female,20,Business-focused,China,Tuanjie,25.456453,103.240546,Khaki,True,2007-08-22,61498.71,0.5004,17175.16,0.04,151.7,3.9
7796,Toyota,T100,Male,23,5th generation,Poland,Blachownia,50.7734719,18.9680842,Goldenrod,True,2008-06-29,11564.57,0.504,31504.13,0.04,151.4,10.8
7797,GMC,Sierra 3500,Female,40,firmware,Indonesia,Bilo,0.9024684,120.6545022,Yellow,True,2020-04-27,90124.44,0.2414,17318.7,0.09,197.3,3.1
